AKOATS_ID,sampleDate,sampleTime,Temperature,Duplicate_Sensor,UseData
1664,3/26/2016,16:45:00,-0.004,0,1
1664,3/26/2016,17:00:00,-0.06,0,1
1664,3/26/2016,17:15:00,-0.004,0,1
1664,3/26/2016,17:30:00,-0.116,0,1
1664,3/26/2016,17:45:00,-3.065,0,0
1664,3/26/2016,18:00:00,-2.015,0,0
1664,3/26/2016,18:15:00,-0.395,0,1
1664,3/26/2016,18:30:00,-0.004,0,1
1664,3/26/2016,18:45:00,-0.479,0,1
1664,3/26/2016,19:00:00,-0.032,0,1
1664,3/26/2016,19:15:00,-0.311,0,1
1664,3/26/2016,19:30:00,-0.004,0,1
1664,3/26/2016,19:45:00,-0.032,0,1
1664,3/26/2016,20:00:00,-0.032,0,1
1664,3/26/2016,20:15:00,-0.004,0,1
1664,3/26/2016,20:30:00,-0.004,0,1
1664,3/26/2016,20:45:00,-0.088,0,1
1664,3/26/2016,21:00:00,-0.032,0,1
1664,3/26/2016,21:15:00,-0.227,0,1
1664,3/26/2016,21:30:00,-0.283,0,1
1664,3/26/2016,21:45:00,-0.339,0,1
1664,3/26/2016,22:00:00,-0.311,0,1
1664,3/26/2016,22:15:00,-0.339,0,1
1664,3/26/2016,22:30:00,-0.591,0,1
1664,3/26/2016,22:45:00,-0.088,0,1
1664,3/26/2016,23:00:00,-0.283,0,1
1664,3/26/2016,23:15:00,-0.171,0,1
1664,3/26/2016,23:30:00,-0.255,0,1
1664,3/26/2016,23:45:00,-0.116,0,1
1664,3/27/2016,00:00:00,-0.143,0,1
1664,3/27/2016,00:15:00,-0.367,0,1
1664,3/27/2016,00:30:00,-3.271,0,0
1664,3/27/2016,00:45:00,-5.11,0,0
1664,3/27/2016,01:00:00,-0.873,0,1
1664,3/27/2016,01:15:00,-0.902,0,1
1664,3/27/2016,01:30:00,-0.93,0,1
1664,3/27/2016,01:45:00,-0.986,0,1
1664,3/27/2016,02:00:00,-0.958,0,1
1664,3/27/2016,02:15:00,-0.902,0,1
1664,3/27/2016,02:30:00,-0.873,0,1
1664,3/27/2016,02:45:00,-0.902,0,1
1664,3/27/2016,03:00:00,-0.873,0,1
1664,3/27/2016,03:15:00,-3.538,0,0
1664,3/27/2016,03:30:00,-4.53,0,0
1664,3/27/2016,03:45:00,-0.088,0,1
1664,3/27/2016,04:00:00,-0.088,0,1
1664,3/27/2016,04:15:00,-0.088,0,1
1664,3/27/2016,04:30:00,-1.842,0,0
1664,3/27/2016,04:45:00,-0.395,0,1
1664,3/27/2016,05:00:00,-0.395,0,1
1664,3/27/2016,05:15:00,-0.62,0,1
1664,3/27/2016,05:30:00,-0.76,0,1
1664,3/27/2016,05:45:00,-0.591,0,1
1664,3/27/2016,06:00:00,-2.654,0,0
1664,3/27/2016,06:15:00,-0.032,0,1
1664,3/27/2016,06:30:00,-0.06,0,1
1664,3/27/2016,06:45:00,-1.641,0,0
1664,3/27/2016,07:00:00,-0.423,0,1
1664,3/27/2016,07:15:00,-0.479,0,1
1664,3/27/2016,07:30:00,-3.36,0,0
1664,3/27/2016,07:45:00,-4.53,0,0
1664,3/27/2016,08:00:00,-3.33,0,0
1664,3/27/2016,08:15:00,-3.36,0,0
1664,3/27/2016,08:30:00,-2.015,0,0
1664,3/27/2016,08:45:00,-2.247,0,0
1664,3/27/2016,09:00:00,-2.363,0,0
1664,3/27/2016,09:15:00,-2.537,0,0
1664,3/27/2016,09:30:00,-2.83,0,0
1664,3/27/2016,09:45:00,-2.8,0,0
1664,3/27/2016,10:00:00,-2.654,0,0
1664,3/27/2016,10:15:00,-3.986,0,0
1664,3/27/2016,10:30:00,-2.044,0,0
1664,3/27/2016,10:45:00,-3.36,0,0
1664,3/27/2016,11:00:00,-0.817,0,1
1664,3/27/2016,11:15:00,-1.043,0,0
1664,3/27/2016,11:30:00,-0.986,0,1
1664,3/27/2016,11:45:00,-3.449,0,0
1664,3/27/2016,12:00:00,-3.479,0,0
1664,3/27/2016,12:15:00,-3.807,0,0
1664,3/27/2016,12:30:00,-2.537,0,0
1664,3/27/2016,12:45:00,-3.627,0,0
1664,3/27/2016,13:00:00,-1.727,0,0
1664,3/27/2016,13:15:00,-0.93,0,1
1664,3/27/2016,13:30:00,-0.676,0,1
1664,3/27/2016,13:45:00,-2.015,0,0
1664,3/27/2016,14:00:00,-2.947,0,0
1664,3/27/2016,14:15:00,-4.865,0,0
1664,3/27/2016,14:30:00,-4.59,0,0
1664,3/27/2016,14:45:00,-0.591,0,1
1664,3/27/2016,15:00:00,-0.873,0,1
1664,3/27/2016,15:15:00,-2.683,0,0
1664,3/27/2016,15:30:00,-0.676,0,1
1664,3/27/2016,15:45:00,-0.62,0,1
1664,3/27/2016,16:00:00,-1.727,0,0
1664,3/27/2016,16:15:00,-1.9,0,0
1664,3/27/2016,16:30:00,-1.67,0,0
1664,3/27/2016,16:45:00,-1.785,0,0
1664,3/27/2016,17:00:00,-1.727,0,0
1664,3/27/2016,17:15:00,-2.218,0,0
1664,3/27/2016,17:30:00,-2.189,0,0
1664,3/27/2016,17:45:00,-2.334,0,0
1664,3/27/2016,18:00:00,-1.842,0,0
1664,3/27/2016,18:15:00,-3.508,0,0
1664,3/27/2016,18:30:00,-1.27,0,0
1664,3/27/2016,18:45:00,-2.276,0,0
1664,3/27/2016,19:00:00,-1.986,0,0
1664,3/27/2016,19:15:00,-2.625,0,0
1664,3/27/2016,19:30:00,-4.137,0,0
1664,3/27/2016,19:45:00,-4.408,0,0
1664,3/27/2016,20:00:00,-0.817,0,1
1664,3/27/2016,20:15:00,-0.817,0,1
1664,3/27/2016,20:30:00,-1.613,0,0
1664,3/27/2016,20:45:00,-1.556,0,0
1664,3/27/2016,21:00:00,-1.842,0,0
1664,3/27/2016,21:15:00,-0.648,0,1
1664,3/27/2016,21:30:00,-3.124,0,0
1664,3/27/2016,21:45:00,-3.538,0,0
1664,3/27/2016,22:00:00,-3.449,0,0
1664,3/27/2016,22:15:00,-3.065,0,0
1664,3/27/2016,22:30:00,-2.888,0,0
1664,3/27/2016,22:45:00,-3.301,0,0
1664,3/27/2016,23:00:00,-3.717,0,0
1664,3/27/2016,23:15:00,-2.742,0,0
1664,3/27/2016,23:30:00,-3.598,0,0
1664,3/27/2016,23:45:00,-3.508,0,0
1664,3/28/2016,00:00:00,-1.213,0,0
1664,3/28/2016,00:15:00,-2.537,0,0
1664,3/28/2016,00:30:00,-2.712,0,0
1664,3/28/2016,00:45:00,-3.242,0,0
1664,3/28/2016,01:00:00,-3.956,0,0
1664,3/28/2016,01:15:00,-1.556,0,0
1664,3/28/2016,01:30:00,-1.556,0,0
1664,3/28/2016,01:45:00,-1.071,0,0
1664,3/28/2016,02:00:00,-1.071,0,0
1664,3/28/2016,02:15:00,-1.871,0,0
1664,3/28/2016,02:30:00,-2.479,0,0
1664,3/28/2016,02:45:00,-2.247,0,0
1664,3/28/2016,03:00:00,-2.305,0,0
1664,3/28/2016,03:15:00,-0.676,0,1
1664,3/28/2016,03:30:00,-0.032,0,1
1664,3/28/2016,03:45:00,-0.088,0,1
1664,3/28/2016,04:00:00,-0.283,0,1
1664,3/28/2016,04:15:00,-0.311,0,1
1664,3/28/2016,04:30:00,-0.789,0,1
1664,3/28/2016,04:45:00,-0.789,0,1
1664,3/28/2016,05:00:00,-0.817,0,1
1664,3/28/2016,05:15:00,-0.873,0,1
1664,3/28/2016,05:30:00,-1.327,0,0
1664,3/28/2016,05:45:00,-3.153,0,0
1664,3/28/2016,06:00:00,-1.356,0,0
1664,3/28/2016,06:15:00,-3.124,0,0
1664,3/28/2016,06:30:00,-0.902,0,1
1664,3/28/2016,06:45:00,-0.93,0,1
1664,3/28/2016,07:00:00,-1.9,0,0
1664,3/28/2016,07:15:00,-2.859,0,0
1664,3/28/2016,07:30:00,-2.947,0,0
1664,3/28/2016,07:45:00,-3.035,0,0
1664,3/28/2016,08:00:00,-0.004,0,1
1664,3/28/2016,08:15:00,-0.088,0,1
1664,3/28/2016,08:30:00,-2.363,0,0
1664,3/28/2016,08:45:00,-1.185,0,0
1664,3/28/2016,09:00:00,-3.538,0,0
1664,3/28/2016,09:15:00,-0.986,0,1
1664,3/28/2016,09:30:00,-0.004,0,1
1664,3/28/2016,09:45:00,-0.088,0,1
1664,3/28/2016,10:00:00,-0.032,0,1
1664,3/28/2016,10:15:00,-3.39,0,0
1664,3/28/2016,10:30:00,-0.873,0,1
1664,3/28/2016,10:45:00,-0.817,0,1
1664,3/28/2016,11:00:00,-0.873,0,1
1664,3/28/2016,11:15:00,-1.1,0,0
1664,3/28/2016,11:30:00,-0.93,0,1
1664,3/28/2016,11:45:00,-2.131,0,0
1664,3/28/2016,12:00:00,-0.171,0,1
1664,3/28/2016,12:15:00,-0.423,0,1
1664,3/28/2016,12:30:00,-2.918,0,0
1664,3/28/2016,12:45:00,-2.537,0,0
1664,3/28/2016,13:00:00,-2.566,0,0
1664,3/28/2016,13:15:00,-2.742,0,0
1664,3/28/2016,13:30:00,-2.421,0,0
1664,3/28/2016,13:45:00,-2.102,0,0
1664,3/28/2016,14:00:00,-0.171,0,1
1664,3/28/2016,14:15:00,-0.451,0,1
1664,3/28/2016,14:30:00,-0.116,0,1
1664,3/28/2016,14:45:00,-0.171,0,1
1664,3/28/2016,15:00:00,-0.004,0,1
1664,3/28/2016,15:15:00,-0.032,0,1
1664,3/28/2016,15:30:00,-0.032,0,1
1664,3/28/2016,15:45:00,-1.242,0,0
1664,3/28/2016,16:00:00,-1.213,0,0
1664,3/28/2016,16:15:00,-1.299,0,0
1664,3/28/2016,16:30:00,-0.563,0,1
1664,3/28/2016,16:45:00,-0.563,0,1
1664,3/28/2016,17:00:00,-1.814,0,0
1664,3/28/2016,17:15:00,-2.015,0,0
1664,3/28/2016,17:30:00,-0.451,0,1
1664,3/28/2016,17:45:00,-0.93,0,1
1664,3/28/2016,18:00:00,-0.704,0,1
1664,3/28/2016,18:15:00,-0.199,0,1
1664,3/28/2016,18:30:00,-0.199,0,1
1664,3/28/2016,18:45:00,-0.563,0,1
1664,3/28/2016,19:00:00,-0.479,0,1
1664,3/28/2016,19:15:00,-0.032,0,1
1664,3/28/2016,19:30:00,-0.032,0,1
1664,3/28/2016,19:45:00,-0.116,0,1
1664,3/28/2016,20:00:00,-0.171,0,1
1664,3/28/2016,20:15:00,-1.958,0,0
1664,3/28/2016,20:30:00,-2.947,0,0
1664,3/28/2016,20:45:00,-2.947,0,0
1664,3/28/2016,21:00:00,-2.888,0,0
1664,3/28/2016,21:15:00,-1.413,0,0
1664,3/28/2016,21:30:00,-0.395,0,1
1664,3/28/2016,21:45:00,-0.423,0,1
1664,3/28/2016,22:00:00,-0.817,0,1
1664,3/28/2016,22:15:00,-0.845,0,1
1664,3/28/2016,22:30:00,-0.367,0,1
1664,3/28/2016,22:45:00,-0.227,0,1
1664,3/28/2016,23:00:00,-0.311,0,1
1664,3/28/2016,23:15:00,-0.451,0,1
1664,3/28/2016,23:30:00,-0.873,0,1
1664,3/28/2016,23:45:00,-0.088,0,1
1664,3/29/2016,00:00:00,-0.032,0,1
1664,3/29/2016,00:15:00,-0.088,0,1
1664,3/29/2016,00:30:00,-3.896,0,0
1664,3/29/2016,00:45:00,-1.327,0,0
1664,3/29/2016,01:00:00,-0.451,0,1
1664,3/29/2016,01:15:00,-0.143,0,1
1664,3/29/2016,01:30:00,-0.339,0,1
1664,3/29/2016,01:45:00,-0.479,0,1
1664,3/29/2016,02:00:00,-2.102,0,0
1664,3/29/2016,02:15:00,-0.958,0,1
1664,3/29/2016,02:30:00,-1.043,0,0
1664,3/29/2016,02:45:00,-0.817,0,1
1664,3/29/2016,03:00:00,-1.929,0,0
1664,3/29/2016,03:15:00,-3.568,0,0
1664,3/29/2016,03:30:00,-3.271,0,0
1664,3/29/2016,03:45:00,-3.807,0,0
1664,3/29/2016,04:00:00,-5.791,0,0
1664,3/29/2016,04:15:00,-0.367,0,1
1664,3/29/2016,04:30:00,-0.339,0,1
1664,3/29/2016,04:45:00,-1.441,0,0
1664,3/29/2016,05:00:00,-1.441,0,0
1664,3/29/2016,05:15:00,-0.199,0,1
1664,3/29/2016,05:30:00,-0.255,0,1
1664,3/29/2016,05:45:00,-0.62,0,1
1664,3/29/2016,06:00:00,-0.199,0,1
1664,3/29/2016,06:15:00,-0.255,0,1
1664,3/29/2016,06:30:00,-2.683,0,0
1664,3/29/2016,06:45:00,-0.143,0,1
1664,3/29/2016,07:00:00,-0.199,0,1
1664,3/29/2016,07:15:00,-0.704,0,1
1664,3/29/2016,07:30:00,-0.732,0,1
1664,3/29/2016,07:45:00,-2.479,0,0
1664,3/29/2016,08:00:00,-3.956,0,0
1664,3/29/2016,08:15:00,-4.046,0,0
1664,3/29/2016,08:30:00,-0.817,0,1
1664,3/29/2016,08:45:00,-0.143,0,1
1664,3/29/2016,09:00:00,-2.566,0,0
1664,3/29/2016,09:15:00,-0.395,0,1
1664,3/29/2016,09:30:00,-0.367,0,1
1664,3/29/2016,09:45:00,-0.451,0,1
1664,3/29/2016,10:00:00,-0.367,0,1
1664,3/29/2016,10:15:00,-0.367,0,1
1664,3/29/2016,10:30:00,-0.535,0,1
1664,3/29/2016,10:45:00,-2.537,0,0
1664,3/29/2016,11:00:00,-0.255,0,1
1664,3/29/2016,11:15:00,-0.255,0,1
1664,3/29/2016,11:30:00,-0.283,0,1
1664,3/29/2016,11:45:00,-0.648,0,1
1664,3/29/2016,12:00:00,-0.116,0,1
1664,3/29/2016,12:15:00,-0.116,0,1
1664,3/29/2016,12:30:00,-0.088,0,1
1664,3/29/2016,12:45:00,-0.116,0,1
1664,3/29/2016,13:00:00,-0.311,0,1
1664,3/29/2016,13:15:00,-0.367,0,1
1664,3/29/2016,13:30:00,-0.704,0,1
1664,3/29/2016,13:45:00,-1.47,0,0
1664,3/29/2016,14:00:00,-0.817,0,1
1664,3/29/2016,14:15:00,-0.873,0,1
1664,3/29/2016,14:30:00,-0.873,0,1
1664,3/29/2016,14:45:00,-4.137,0,0
1664,3/29/2016,15:00:00,-2.073,0,0
1664,3/29/2016,15:15:00,-2.566,0,0
1664,3/29/2016,15:30:00,-4.378,0,0
1664,3/29/2016,15:45:00,-1.699,0,0
1664,3/29/2016,16:00:00,-3.124,0,0
1664,3/29/2016,16:15:00,-2.479,0,0
1664,3/29/2016,16:30:00,-3.065,0,0
1664,3/29/2016,16:45:00,-2.742,0,0
1664,3/29/2016,17:00:00,-4.926,0,0
1664,3/29/2016,17:15:00,-0.255,0,1
1664,3/29/2016,17:30:00,-0.255,0,1
1664,3/29/2016,17:45:00,-0.255,0,1
1664,3/29/2016,18:00:00,-0.283,0,1
1664,3/29/2016,18:15:00,-0.171,0,1
1664,3/29/2016,18:30:00,-0.199,0,1
1664,3/29/2016,18:45:00,-0.227,0,1
1664,3/29/2016,19:00:00,-0.171,0,1
1664,3/29/2016,19:15:00,-0.199,0,1
1664,3/29/2016,19:30:00,-0.143,0,1
1664,3/29/2016,19:45:00,-0.143,0,1
1664,3/29/2016,20:00:00,-1.128,0,0
1664,3/29/2016,20:15:00,-0.367,0,1
1664,3/29/2016,20:30:00,-0.451,0,1
1664,3/29/2016,20:45:00,-1.27,0,0
1664,3/29/2016,21:00:00,-0.143,0,1
1664,3/29/2016,21:15:00,-0.199,0,1
1664,3/29/2016,21:30:00,-0.227,0,1
1664,3/29/2016,21:45:00,-0.367,0,1
1664,3/29/2016,22:00:00,-0.648,0,1
1664,3/29/2016,22:15:00,-0.62,0,1
1664,3/29/2016,22:30:00,-0.704,0,1
1664,3/29/2016,22:45:00,-0.62,0,1
1664,3/29/2016,23:00:00,-0.62,0,1
1664,3/29/2016,23:15:00,-0.116,0,1
1664,3/29/2016,23:30:00,-2.45,0,0
1664,3/29/2016,23:45:00,-0.199,0,1
1664,3/30/2016,00:00:00,-1.413,0,0
1664,3/30/2016,00:15:00,-1.441,0,0
1664,3/30/2016,00:30:00,-0.535,0,1
1664,3/30/2016,00:45:00,-0.62,0,1
1664,3/30/2016,01:00:00,-0.088,0,1
1664,3/30/2016,01:15:00,-0.116,0,1
1664,3/30/2016,01:30:00,-0.06,0,1
1664,3/30/2016,01:45:00,-0.283,0,1
1664,3/30/2016,02:00:00,-0.423,0,1
1664,3/30/2016,02:15:00,-2.888,0,0
1664,3/30/2016,02:30:00,-0.032,0,1
1664,3/30/2016,02:45:00,-0.676,0,1
1664,3/30/2016,03:00:00,-0.367,0,1
1664,3/30/2016,03:15:00,-1.814,0,0
1664,3/30/2016,03:30:00,-0.62,0,1
1664,3/30/2016,03:45:00,-0.563,0,1
1664,3/30/2016,04:00:00,-0.507,0,1
1664,3/30/2016,04:15:00,-0.367,0,1
1664,3/30/2016,04:30:00,-0.311,0,1
1664,3/30/2016,04:45:00,-0.311,0,1
1664,3/30/2016,05:00:00,-1.958,0,0
1664,3/30/2016,05:15:00,-0.704,0,1
1664,3/30/2016,05:30:00,-0.732,0,1
1664,3/30/2016,05:45:00,-0.535,0,1
1664,3/30/2016,06:00:00,-0.451,0,1
1664,3/30/2016,06:15:00,-0.171,0,1
1664,3/30/2016,06:30:00,-0.199,0,1
1664,3/30/2016,06:45:00,-0.311,0,1
1664,3/30/2016,07:00:00,-0.93,0,1
1664,3/30/2016,07:15:00,-0.958,0,1
1664,3/30/2016,07:30:00,-0.958,0,1
1664,3/30/2016,07:45:00,-2.654,0,0
1664,3/30/2016,08:00:00,-2.888,0,0
1664,3/30/2016,08:15:00,-1.413,0,0
1664,3/30/2016,08:30:00,-0.311,0,1
1664,3/30/2016,08:45:00,-0.311,0,1
1664,3/30/2016,09:00:00,-0.339,0,1
1664,3/30/2016,09:15:00,-2.189,0,0
1664,3/30/2016,09:30:00,-0.507,0,1
1664,3/30/2016,09:45:00,-0.395,0,1
1664,3/30/2016,10:00:00,-0.367,0,1
1664,3/30/2016,10:15:00,-0.873,0,1
1664,3/30/2016,10:30:00,-0.535,0,1
1664,3/30/2016,10:45:00,-3.36,0,0
1664,3/30/2016,11:00:00,-94.792,0,0
1664,3/30/2016,11:15:00,-0.648,0,1
1664,3/30/2016,11:30:00,-0.004,0,1
1664,3/30/2016,11:45:00,-0.199,0,1
1664,3/30/2016,12:00:00,-1.043,0,0
1664,3/30/2016,12:15:00,-0.227,0,1
1664,3/30/2016,12:30:00,-0.339,0,1
1664,3/30/2016,12:45:00,-1.641,0,0
1664,3/30/2016,13:00:00,-0.311,0,1
1664,3/30/2016,13:15:00,-3.866,0,0
1664,3/30/2016,13:30:00,-0.088,0,1
1664,3/30/2016,13:45:00,-0.367,0,1
1664,3/30/2016,14:00:00,-0.283,0,1
1664,3/30/2016,14:15:00,-0.116,0,1
1664,3/30/2016,14:30:00,-0.143,0,1
1664,3/30/2016,14:45:00,-0.143,0,1
1664,3/30/2016,15:00:00,-0.116,0,1
1664,3/30/2016,15:15:00,-1.441,0,0
1664,3/30/2016,15:30:00,-0.032,0,1
1664,3/30/2016,15:45:00,-0.088,0,1
1664,3/30/2016,16:00:00,-2.508,0,0
1664,3/30/2016,16:15:00,-0.255,0,1
1664,3/30/2016,16:30:00,-0.116,0,1
1664,3/30/2016,16:45:00,-2.218,0,0
1664,3/30/2016,17:00:00,-5.11,0,0
1664,3/30/2016,17:15:00,-0.535,0,1
1664,3/30/2016,17:30:00,-3.006,0,0
1664,3/30/2016,17:45:00,-0.648,0,1
1664,3/30/2016,18:00:00,-0.032,0,1
1664,3/30/2016,18:15:00,-0.004,0,1
1664,3/30/2016,18:30:00,-0.479,0,1
1664,3/30/2016,18:45:00,-0.817,0,1
1664,3/30/2016,19:00:00,-3.153,0,0
1664,3/30/2016,19:15:00,-2.276,0,0
1664,3/30/2016,19:30:00,-0.873,0,1
1664,3/30/2016,19:45:00,-0.255,0,1
1664,3/30/2016,20:00:00,-0.311,0,1
1664,3/30/2016,20:15:00,-2.566,0,0
1664,3/30/2016,20:30:00,-0.116,0,1
1664,3/30/2016,20:45:00,-0.395,0,1
1664,3/30/2016,21:00:00,-0.676,0,1
1664,3/30/2016,21:15:00,-0.143,0,1
1664,3/30/2016,21:30:00,-0.088,0,1
1664,3/30/2016,21:45:00,-0.004,0,1
1664,3/30/2016,22:00:00,-0.227,0,1
1664,3/30/2016,22:15:00,-0.004,0,1
1664,3/30/2016,22:30:00,-0.06,0,1
1664,3/30/2016,22:45:00,-0.563,0,1
1664,3/30/2016,23:00:00,-0.283,0,1
1664,3/30/2016,23:15:00,-0.367,0,1
1664,3/30/2016,23:30:00,-0.143,0,1
1664,3/30/2016,23:45:00,-0.088,0,1
1664,3/31/2016,00:00:00,-0.032,0,1
1664,3/31/2016,00:15:00,-0.004,0,1
1664,3/31/2016,00:30:00,-94.792,0,0
1664,3/31/2016,00:45:00,-0.032,0,1
1664,3/31/2016,01:00:00,-0.116,0,1
1664,3/31/2016,01:15:00,-94.792,0,0
1664,3/31/2016,01:30:00,-2.102,0,0
1664,3/31/2016,01:45:00,-94.792,0,0
1664,3/31/2016,02:00:00,-94.792,0,0
1664,3/31/2016,02:15:00,-94.792,0,0
1664,3/31/2016,02:30:00,-0.06,0,1
1664,3/31/2016,02:45:00,-1.727,0,0
1664,3/31/2016,03:00:00,-0.004,0,1
1664,3/31/2016,03:15:00,-94.792,0,0
1664,3/31/2016,03:30:00,-0.032,0,1
1664,3/31/2016,03:45:00,-1.871,0,0
1664,3/31/2016,04:00:00,-0.088,0,1
1664,3/31/2016,04:15:00,-0.06,0,1
1664,3/31/2016,04:30:00,-0.06,0,1
1664,3/31/2016,04:45:00,-0.143,0,1
1664,3/31/2016,05:00:00,-1.043,0,0
1664,3/31/2016,05:15:00,-0.199,0,1
1664,3/31/2016,05:30:00,-0.088,0,1
1664,3/31/2016,05:45:00,-0.255,0,1
1664,3/31/2016,06:00:00,-94.792,0,0
1664,3/31/2016,06:15:00,-94.792,0,0
1664,3/31/2016,06:30:00,-0.088,0,1
1664,3/31/2016,06:45:00,-0.088,0,1
1664,3/31/2016,07:00:00,-0.06,0,1
1664,3/31/2016,07:15:00,-0.143,0,1
1664,3/31/2016,07:30:00,-0.032,0,1
1664,3/31/2016,07:45:00,-94.792,0,0
1664,3/31/2016,08:00:00,-0.06,0,1
1664,3/31/2016,08:15:00,-94.792,0,0
1664,3/31/2016,08:30:00,-94.792,0,0
1664,3/31/2016,08:45:00,-0.004,0,1
1664,3/31/2016,09:00:00,-0.004,0,1
1664,3/31/2016,09:15:00,0.024,0,1
1664,3/31/2016,09:30:00,-0.283,0,1
1664,3/31/2016,09:45:00,-0.199,0,1
1664,3/31/2016,10:00:00,-0.143,0,1
1664,3/31/2016,10:15:00,-94.792,0,0
1664,3/31/2016,10:30:00,-94.792,0,0
1664,3/31/2016,10:45:00,-2.45,0,0
1664,3/31/2016,11:00:00,-0.088,0,1
1664,3/31/2016,11:15:00,-0.032,0,1
1664,3/31/2016,11:30:00,-0.06,0,1
1664,3/31/2016,11:45:00,-0.06,0,1
1664,3/31/2016,12:00:00,-94.792,0,0
1664,3/31/2016,12:15:00,-3.094,0,0
1664,3/31/2016,12:30:00,-0.004,0,1
1664,3/31/2016,12:45:00,-2.363,0,0
1664,3/31/2016,13:00:00,-94.792,0,0
1664,3/31/2016,13:15:00,-94.792,0,0
1664,3/31/2016,13:30:00,0.024,0,1
1664,3/31/2016,13:45:00,0.024,0,1
1664,3/31/2016,14:00:00,-0.004,0,1
1664,3/31/2016,14:15:00,-0.199,0,1
1664,3/31/2016,14:30:00,0.024,0,1
1664,3/31/2016,14:45:00,0.024,0,1
1664,3/31/2016,15:00:00,-0.004,0,1
1664,3/31/2016,15:15:00,-0.088,0,1
1664,3/31/2016,15:30:00,-0.311,0,1
1664,3/31/2016,15:45:00,-0.004,0,1
1664,3/31/2016,16:00:00,-0.423,0,1
1664,3/31/2016,16:15:00,-0.004,0,1
1664,3/31/2016,16:30:00,-0.06,0,1
1664,3/31/2016,16:45:00,0.024,0,1
1664,3/31/2016,17:00:00,-94.792,0,0
1664,3/31/2016,17:15:00,-0.116,0,1
1664,3/31/2016,17:30:00,-94.792,0,0
1664,3/31/2016,17:45:00,-94.792,0,0
1664,3/31/2016,18:00:00,-94.792,0,0
1664,3/31/2016,18:15:00,-94.792,0,0
1664,3/31/2016,18:30:00,-94.792,0,0
1664,3/31/2016,18:45:00,-0.004,0,1
1664,3/31/2016,19:00:00,-0.004,0,1
1664,3/31/2016,19:15:00,-0.004,0,1
1664,3/31/2016,19:30:00,-0.06,0,1
1664,3/31/2016,19:45:00,-0.032,0,1
1664,3/31/2016,20:00:00,-94.792,0,0
1664,3/31/2016,20:15:00,-94.792,0,0
1664,3/31/2016,20:30:00,-94.792,0,0
1664,3/31/2016,20:45:00,-94.792,0,0
1664,3/31/2016,21:00:00,0.024,0,1
1664,3/31/2016,21:15:00,-2.479,0,0
1664,3/31/2016,21:30:00,-0.199,0,1
1664,3/31/2016,21:45:00,-94.792,0,0
1664,3/31/2016,22:00:00,-94.792,0,0
1664,3/31/2016,22:15:00,-94.792,0,0
1664,3/31/2016,22:30:00,-0.004,0,1
1664,3/31/2016,22:45:00,-94.792,0,0
1664,3/31/2016,23:00:00,-94.792,0,0
1664,3/31/2016,23:15:00,-94.792,0,0
1664,3/31/2016,23:30:00,-94.792,0,0
1664,3/31/2016,23:45:00,-94.792,0,0
1664,4/1/2016,00:00:00,-94.792,0,0
1664,4/1/2016,00:15:00,-94.792,0,0
1664,4/1/2016,00:30:00,-94.792,0,0
1664,4/1/2016,00:45:00,-94.792,0,0
1664,4/1/2016,01:00:00,0.024,0,1
1664,4/1/2016,01:15:00,-94.792,0,0
1664,4/1/2016,01:30:00,-94.792,0,0
1664,4/1/2016,01:45:00,-94.792,0,0
1664,4/1/2016,02:00:00,-2.189,0,0
1664,4/1/2016,02:15:00,-0.171,0,1
1664,4/1/2016,02:30:00,0.024,0,1
1664,4/1/2016,02:45:00,-0.06,0,1
1664,4/1/2016,03:00:00,-0.088,0,1
1664,4/1/2016,03:15:00,-94.792,0,0
1664,4/1/2016,03:30:00,-94.792,0,0
1664,4/1/2016,03:45:00,-94.792,0,0
1664,4/1/2016,04:00:00,-94.792,0,0
1664,4/1/2016,04:15:00,-0.227,0,1
1664,4/1/2016,04:30:00,-94.792,0,0
1664,4/1/2016,04:45:00,-94.792,0,0
1664,4/1/2016,05:00:00,-94.792,0,0
1664,4/1/2016,05:15:00,-94.792,0,0
1664,4/1/2016,05:30:00,-94.792,0,0
1664,4/1/2016,05:45:00,-94.792,0,0
1664,4/1/2016,06:00:00,-94.792,0,0
1664,4/1/2016,06:15:00,-94.792,0,0
1664,4/1/2016,06:30:00,-94.792,0,0
1664,4/1/2016,06:45:00,-0.171,0,1
1664,4/1/2016,07:00:00,-1.527,0,0
1664,4/1/2016,07:15:00,-0.032,0,1
1664,4/1/2016,07:30:00,-94.792,0,0
1664,4/1/2016,07:45:00,0.024,0,1
1664,4/1/2016,08:00:00,-0.004,0,1
1664,4/1/2016,08:15:00,-0.873,0,1
1664,4/1/2016,08:30:00,-94.792,0,0
1664,4/1/2016,08:45:00,-94.792,0,0
1664,4/1/2016,09:00:00,-94.792,0,0
1664,4/1/2016,09:15:00,-94.792,0,0
1664,4/1/2016,09:30:00,-94.792,0,0
1664,4/1/2016,09:45:00,-94.792,0,0
1664,4/1/2016,10:00:00,-0.032,0,1
1664,4/1/2016,10:15:00,-94.792,0,0
1664,4/1/2016,10:30:00,-0.004,0,1
1664,4/1/2016,10:45:00,-94.792,0,0
1664,4/1/2016,11:00:00,-94.792,0,0
1664,4/1/2016,11:15:00,-94.792,0,0
1664,4/1/2016,11:30:00,-0.032,0,1
1664,4/1/2016,11:45:00,-94.792,0,0
1664,4/1/2016,12:00:00,-94.792,0,0
