SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType
Temperature,Kulik,2010,Kulik Grant River,6/25/10,5:49:00 AM,8.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,6:59:00 AM,8.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,8:09:00 AM,8.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,9:19:00 AM,8.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,10:29:00 AM,9,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,11:39:00 AM,9.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,12:49:00 PM,9.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,1:59:00 PM,9.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,3:09:00 PM,10.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,4:19:00 PM,10.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,5:29:00 PM,11.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,6:39:00 PM,11.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,7:49:00 PM,11.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,8:59:00 PM,11.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,10:09:00 PM,10.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/25/10,11:19:00 PM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,12:29:00 AM,10,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,1:39:00 AM,9.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,2:49:00 AM,9.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,3:59:00 AM,9.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,5:09:00 AM,9.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,6:19:00 AM,9,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,7:29:00 AM,9,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,8:39:00 AM,9.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,9:49:00 AM,9.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,10:59:00 AM,10.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,12:09:00 PM,11.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,1:19:00 PM,12.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,2:29:00 PM,13.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,3:39:00 PM,14,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,4:49:00 PM,14.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,5:59:00 PM,14.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,7:09:00 PM,14.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,8:19:00 PM,13.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,9:29:00 PM,13,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,10:39:00 PM,12.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/26/10,11:49:00 PM,11.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,12:59:00 AM,11.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,2:09:00 AM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,3:19:00 AM,10.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,4:29:00 AM,10.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,5:39:00 AM,9.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,6:49:00 AM,9.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,7:59:00 AM,9.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,9:09:00 AM,10,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,10:19:00 AM,10.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,11:29:00 AM,10.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,12:39:00 PM,11.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,1:49:00 PM,12.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,2:59:00 PM,12.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,4:09:00 PM,12.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,5:19:00 PM,13,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,6:29:00 PM,13.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,7:39:00 PM,13.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,8:49:00 PM,13.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,9:59:00 PM,12.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/27/10,11:09:00 PM,12.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,12:19:00 AM,12.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,1:29:00 AM,11.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,2:39:00 AM,11.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,3:49:00 AM,11.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,4:59:00 AM,11,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,6:09:00 AM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,7:19:00 AM,10.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,8:29:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,9:39:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,10:49:00 AM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,11:59:00 AM,11,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,1:09:00 PM,11.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,2:19:00 PM,11.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,3:29:00 PM,11.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,4:39:00 PM,12.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,5:49:00 PM,12.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,6:59:00 PM,12.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,8:09:00 PM,12.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,9:19:00 PM,12.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,10:29:00 PM,12,iButton
Temperature,Kulik,2010,Kulik Grant River,6/28/10,11:39:00 PM,11.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,12:49:00 AM,11.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,1:59:00 AM,11.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,3:09:00 AM,10.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,4:19:00 AM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,5:29:00 AM,10.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,6:39:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,7:49:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,8:59:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,10:09:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,11:19:00 AM,10.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,12:29:00 PM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,1:39:00 PM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,2:49:00 PM,11.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,3:59:00 PM,11.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,5:09:00 PM,11.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,6:19:00 PM,11.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,7:29:00 PM,11.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,8:39:00 PM,11.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,9:49:00 PM,11.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/29/10,10:59:00 PM,11.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,12:09:00 AM,11,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,1:19:00 AM,10.875,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,2:29:00 AM,10.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,3:39:00 AM,10.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,4:49:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,5:59:00 AM,10.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,7:09:00 AM,10.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,8:19:00 AM,10.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,9:29:00 AM,10.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,10:39:00 AM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,11:49:00 AM,11.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,12:59:00 PM,11.75,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,2:09:00 PM,12.25,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,3:19:00 PM,12.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,4:29:00 PM,12.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,5:39:00 PM,12.5,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,6:49:00 PM,12.375,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,7:59:00 PM,12.125,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,9:09:00 PM,12,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,10:19:00 PM,11.625,iButton
Temperature,Kulik,2010,Kulik Grant River,6/30/10,11:29:00 PM,11.375,iButton
