SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,3:53:00 AM,6.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,5:23:00 AM,5.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,6:53:00 AM,6,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,8:23:00 AM,6.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,9:53:00 AM,5.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,11:23:00 AM,6.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,12:53:00 PM,6.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,2:23:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,3:53:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,5:23:00 PM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,6:53:00 PM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,8:23:00 PM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,9:53:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,11:23:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,12:53:00 AM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,2:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,3:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,5:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,6:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,8:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,9:53:00 AM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,11:23:00 AM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,12:53:00 PM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,2:23:00 PM,7.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,3:53:00 PM,7.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,5:23:00 PM,7.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,6:53:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,8:23:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,9:53:00 PM,6.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/2/13,11:23:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,12:53:00 AM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,2:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,3:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,5:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,6:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,8:23:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,9:53:00 AM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,11:23:00 AM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,12:53:00 PM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,2:23:00 PM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/3/13,3:53:00 PM,7.5,iButton
